@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Feature-basic NUMERIC
@ATTRIBUTE Feature-constraints NUMERIC
@ATTRIBUTE Feature-tree NUMERIC
@ATTRIBUTE Feature-clause NUMERIC
@ATTRIBUTE Feature-dense NUMERIC
@ATTRIBUTE Feature-core NUMERIC
@ATTRIBUTE Feature-valid NUMERIC
@ATTRIBUTE Feature-cyclo NUMERIC
@ATTRIBUTE Satzilla-BASE NUMERIC
@ATTRIBUTE Satzilla-SP NUMERIC
@ATTRIBUTE Satzilla-DIA NUMERIC
@ATTRIBUTE Satzilla-CL NUMERIC
@ATTRIBUTE Satzilla-UNIT NUMERIC
@ATTRIBUTE Satzilla-LS NUMERIC
@ATTRIBUTE Satzilla-LOBJOIS NUMERIC
@ATTRIBUTE Satzilla-LP NUMERIC

@DATA
mcc2022/MC2022_track1-mc_private/mc2022_track1_164.dimacs,1,0.001000,0.025000,0.002000,0.029000,3.990000,0.047000,60.018000,60.000000,0.592000,?,0.581000,0.579000,?,60.000000,0.592000,0.574000
mcc2022/MC2022_track1-mc_private/mc2022_track1_166.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000,60.007000,0.014000,0.021000,0.013000,0.006000,0.006000,0.007000,1.138000,0.876000,0.017000
mcc2022/MC2022_track1-mc_private/mc2022_track1_168.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.035000,0.002000,60.007000,3.435000,0.088000,?,0.089000,0.089000,?,60.000000,0.107000,0.089000
mcc2022/MC2022_track1-mc_private/mc2022_track1_170.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.007000,0.000000,60.006000,0.320000,0.085000,0.038000,0.023000,0.019000,0.017000,4.592000,2.032000,0.200000
mcc2022/MC2022_track1-mc_private/mc2022_track1_172.dimacs,1,0.000000,0.024000,0.000000,0.006000,1.205000,0.023000,17.129000,48.869000,2.796000,1.054000,1.332000,0.909000,0.949000,5.916000,2.883000,6.503000
mcc2022/MC2022_track1-mc_private/mc2022_track1_174.dimacs,1,0.000000,0.001000,0.000000,0.000000,1.011000,1.003000,60.009000,0.810000,0.329000,0.060000,0.067000,5.021000,0.022000,5.233000,2.022000,1.236000
mcc2022/MC2022_track1-mc_private/mc2022_track1_176.dimacs,1,0.000000,0.006000,0.000000,0.006000,0.161000,0.006000,60.009000,29.765000,19.737000,0.854000,0.562000,0.152000,0.129000,4.811000,2.115000,24.190000
mcc2022/MC2022_track1-mc_private/mc2022_track1_178.dimacs,1,0.002000,0.059000,0.004000,0.067000,6.604000,3.175000,60.028000,60.000000,5.666000,1.043000,1.430000,0.848000,0.841000,5.620000,2.819000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_180.dimacs,1,0.000000,0.005000,0.000000,0.006000,1.477000,0.330000,60.009000,10.226000,13.848000,0.671000,0.973000,0.462000,0.472000,5.755000,2.440000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_182.dimacs,1,0.000000,0.015000,0.000000,0.012000,0.539000,0.018000,60.017000,60.000000,21.768000,5.401000,5.205000,1.815000,4.389000,6.068000,3.696000,19.524000
mcc2022/MC2022_track1-mc_private/mc2022_track1_184.dimacs,1,0.000000,0.002000,0.000000,0.001000,1.014000,1.002000,60.008000,0.427000,0.187000,0.039000,0.032000,5.018000,0.013000,5.458000,2.020000,0.858000
mcc2022/MC2022_track1-mc_private/mc2022_track1_186.dimacs,1,0.000000,0.006000,0.000000,0.024000,2.667000,0.012000,60.010000,60.000000,1.921000,1.124000,1.826000,0.811000,0.828000,5.799000,2.787000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_188.dimacs,1,0.000000,0.013000,0.001000,0.012000,4.043000,4.039000,60.016000,60.000000,7.686000,2.568000,6.676000,1.853000,1.865000,6.479000,3.751000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_190.dimacs,1,0.000000,0.032000,0.001000,0.010000,8.633000,0.134000,60.016000,60.000000,5.730000,2.245000,2.404000,1.022000,1.024000,5.518000,2.967000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_192.dimacs,1,0.000000,0.239000,0.000000,0.184000,4.145000,1.104000,60.073000,60.000000,60.000000,60.000000,60.000000,57.198000,60.000000,56.934000,54.170000,60.000000
mcc2022/MC2022_track1-mc_private/mc2022_track1_194.dimacs,1,0.000000,0.006000,0.000000,0.006000,0.140000,0.006000,60.009000,60.000000,7.073000,2.233000,0.749000,0.176000,0.199000,4.817000,2.134000,26.786000
mcc2022/MC2022_track1-mc_private/mc2022_track1_196.dimacs,1,0.000000,0.024000,0.002000,0.026000,4.150000,0.064000,60.018000,60.000000,0.588000,?,0.593000,0.598000,?,60.000000,0.603000,0.588000
mcc2022/MC2022_track1-mc_private/mc2022_track1_198.dimacs,1,0.001000,0.056000,0.005000,0.033000,31.076000,0.311000,60.031000,60.000000,24.315000,5.918000,13.822000,4.059000,4.305000,8.193000,5.779000,60.000000
