@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Feature-basic NUMERIC
@ATTRIBUTE Feature-constraints NUMERIC
@ATTRIBUTE Feature-tree NUMERIC
@ATTRIBUTE Feature-clause NUMERIC
@ATTRIBUTE Feature-dense NUMERIC
@ATTRIBUTE Feature-core NUMERIC
@ATTRIBUTE Feature-valid NUMERIC
@ATTRIBUTE Feature-cyclo NUMERIC
@ATTRIBUTE Satzilla-BASE NUMERIC
@ATTRIBUTE Satzilla-SP NUMERIC
@ATTRIBUTE Satzilla-DIA NUMERIC
@ATTRIBUTE Satzilla-CL NUMERIC
@ATTRIBUTE Satzilla-UNIT NUMERIC
@ATTRIBUTE Satzilla-LS NUMERIC
@ATTRIBUTE Satzilla-LOBJOIS NUMERIC
@ATTRIBUTE Satzilla-LP NUMERIC

@DATA
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/freebsd-icse11.dimacs,1,0.000000,0.035000,0.000000,0.154000,1.917000,0.230000,30.039000,6.455000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/freetz.dimacs,1,0.001000,0.031000,0.003000,0.029000,3.776000,23.226000,30.037000,30.000000,30.000000,17.628000,16.602000,16.196000,16.349000,21.243000,18.186000,19.679000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/HiPAcc.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.021000,0.001000,0.003000,?,0.003000,0.003000,?,30.000000,0.025000,0.003000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/integrator_arm9.dimacs,1,0.000000,0.019000,0.000000,0.052000,0.120000,0.060000,30.020000,0.621000,10.048000,?,9.986000,10.008000,?,30.000000,10.014000,9.974000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/JavaGC.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.022000,0.000000,0.003000,?,0.003000,0.004000,?,30.000000,0.020000,0.003000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/JHipster.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.023000,0.001000,0.003000,?,0.002000,0.004000,?,30.000000,0.020000,0.003000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/LLVM.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.020000,0.000000,0.003000,?,0.002000,0.003000,?,30.000000,0.019000,0.002000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/lrzip.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.021000,0.000000,0.002000,?,0.004000,0.004000,?,30.000000,0.020000,0.002000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/m5272c3.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.004000,0.015000,0.548000,0.354000,0.021000,?,0.021000,0.021000,?,30.000000,0.038000,0.021000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/olpce2294.dimacs,1,0.000000,0.001000,0.000000,0.001000,0.006000,0.016000,1.196000,0.352000,0.023000,?,0.023000,0.024000,?,30.000000,0.040000,0.023000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/pati.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.004000,0.012000,1.114000,0.346000,0.029000,?,0.021000,0.022000,?,30.000000,0.038000,0.022000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/phycore229x.dimacs,1,0.000000,0.002000,0.000000,0.001000,0.007000,0.016000,1.229000,0.380000,0.029000,?,0.024000,0.025000,?,30.000000,0.041000,0.024000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/Polly.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.022000,0.000000,0.002000,?,0.003000,0.003000,?,30.000000,0.020000,0.002000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/ref4955.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.003000,0.011000,2.420000,0.309000,0.021000,?,0.020000,0.021000,?,30.000000,0.038000,0.020000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/se77x9.dimacs,1,0.000000,0.021000,0.000000,0.027000,0.095000,0.089000,30.032000,0.562000,8.824000,?,8.793000,8.788000,?,30.000000,8.812000,8.774000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/toybox.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,0.024000,0.023000,0.006000,?,0.005000,0.007000,?,30.000000,0.023000,0.006000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/toybox_0_7_5.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.023000,0.002000,0.003000,0.003000,0.003000,0.003000,0.003000,0.179000,0.144000,0.003000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/uClibc-ng_1_0_29.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.001000,0.013000,0.056000,0.064000,0.038000,0.037000,0.037000,0.039000,0.038000,0.119000,0.072000,0.037000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/uClinux-config.dimacs,1,0.000000,0.011000,0.000000,0.011000,0.492000,3.085000,0.561000,29.264000,1.311000,?,1.312000,1.313000,?,30.000000,1.335000,1.312000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/uClinux.dimacs,1,0.000000,0.001000,0.000000,0.000000,0.005000,0.111000,0.031000,0.097000,0.008000,?,0.008000,0.008000,?,30.000000,0.024000,0.008000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/VP9.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.020000,0.000000,0.003000,?,0.003000,0.003000,?,30.000000,0.020000,0.002000
/home/ubuntu/java/exploiting-ddnnfs-eval/cnf/Smarch/X264.dimacs,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.020000,0.000000,0.003000,?,0.002000,0.003000,?,30.000000,0.019000,0.002000
