@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
mc2022_track1_018.dimacs,1,ExactMC/ExactMC_Arjun.sh,0.728,ok
mc2022_track1_018.dimacs,1,dpmcpre/1pre1mp0,0.224,ok
mc2022_track1_018.dimacs,1,dpmcpre/1pre1mp1,0.269,ok
mc2022_track1_018.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf1.sh,2.704,ok
mc2022_track1_018.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf2.sh,120.2,ok
mc2022_track1_018.dimacs,1,TwG/1.sh,3.423,ok
mc2022_track1_018.dimacs,1,d4/default.sh,0.216,ok
mc2022_track1_018.dimacs,1,TwG/2.sh,3.451,ok
mc2022_track1_018.dimacs,1,ExactMC/ExactMC_BE.sh,0.691,ok
mc2022_track1_018.dimacs,1,c2d/default,31.165,ok
mc2022_track1_018.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,120.204,ok
mc2022_track1_018.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,2.685,ok
mc2022_track1_018.dimacs,1,SharpSAT-TD-unweighted/default,120.179,ok
mc2022_track1_018.dimacs,1,mtmc/default,172.005,ok
mc2022_track1_019.dimacs,1,dpmcpre/1pre1mp0,0.159,ok
mc2022_track1_019.dimacs,1,dpmcpre/1pre1mp1,0.099,ok
mc2022_track1_019.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf1.sh,21.974,ok
mc2022_track1_019.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf2.sh,120.24,ok
mc2022_track1_019.dimacs,1,TwG/1.sh,21.274,ok
mc2022_track1_019.dimacs,1,d4/default.sh,0.351,ok
mc2022_track1_019.dimacs,1,TwG/2.sh,86.669,ok
mc2022_track1_019.dimacs,1,ExactMC/ExactMC_BE.sh,0.418,ok
mc2022_track1_019.dimacs,1,c2d/default,0.238,ok
mc2022_track1_019.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,120.238,ok
mc2022_track1_019.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,22.13,ok
mc2022_track1_019.dimacs,1,SharpSAT-TD-unweighted/default,120.282,ok
mc2022_track1_019.dimacs,1,mtmc/default,216.954,ok
mc2022_track1_019.dimacs,1,gpmc_r2/track1,51.813,ok
mc2022_track1_019.dimacs,1,gpmc/track1,51.463,ok
mc2022_track1_019.dimacs,1,ExactMC/ExactMC_Arjun.sh,0.562,ok
mc2022_track1_020.dimacs,1,TwG/1.sh,5.857,ok
mc2022_track1_020.dimacs,1,d4/default.sh,0.52,ok
mc2022_track1_020.dimacs,1,TwG/2.sh,5.756,ok
mc2022_track1_020.dimacs,1,ExactMC/ExactMC_BE.sh,4.059,ok
mc2022_track1_020.dimacs,1,c2d/default,52.224,ok
mc2022_track1_020.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,120.346,ok
mc2022_track1_020.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,0.396,ok
mc2022_track1_020.dimacs,1,SharpSAT-TD-unweighted/default,120.466,ok
mc2022_track1_020.dimacs,1,mtmc/default,3650.01,crash
mc2022_track1_020.dimacs,1,gpmc_r2/track1,0.773,ok
mc2022_track1_020.dimacs,1,gpmc/track1,0.555,ok
mc2022_track1_020.dimacs,1,ExactMC/ExactMC_Arjun.sh,4.179,ok
mc2022_track1_020.dimacs,1,dpmcpre/1pre1mp0,1.191,ok
mc2022_track1_020.dimacs,1,dpmcpre/1pre1mp1,1.402,ok
mc2022_track1_020.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf1.sh,0.454,ok
mc2022_track1_020.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf2.sh,120.333,ok
mc2022_track1_021.dimacs,1,TwG/1.sh,21.385,ok
mc2022_track1_021.dimacs,1,d4/default.sh,0.176,ok
mc2022_track1_021.dimacs,1,TwG/2.sh,86.857,ok
mc2022_track1_021.dimacs,1,ExactMC/ExactMC_BE.sh,0.458,ok
mc2022_track1_021.dimacs,1,c2d/default,0.064,ok
mc2022_track1_021.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,120.231,ok
mc2022_track1_021.dimacs,1,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,0.179,ok
mc2022_track1_021.dimacs,1,SharpSAT-TD-unweighted/default,120.469,ok
mc2022_track1_021.dimacs,1,mtmc/default,435.559,ok
mc2022_track1_021.dimacs,1,gpmc_r2/track1,0.39,ok
mc2022_track1_021.dimacs,1,gpmc/track1,0.386,ok
mc2022_track1_021.dimacs,1,ExactMC/ExactMC_Arjun.sh,0.378,ok
mc2022_track1_021.dimacs,1,dpmcpre/1pre1mp0,0.136,ok
mc2022_track1_021.dimacs,1,dpmcpre/1pre1mp1,0.109,ok
mc2022_track1_021.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf1.sh,0.158,ok
mc2022_track1_021.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf2.sh,120.167,ok
mc2022_track1_022.dimacs,1,gpmc_r2/track1,0.062,ok
mc2022_track1_022.dimacs,1,gpmc/track1,0.047,ok
mc2022_track1_022.dimacs,1,ExactMC/ExactMC_Arjun.sh,0.266,ok
mc2022_track1_022.dimacs,1,dpmcpre/1pre1mp0,0.115,ok
mc2022_track1_022.dimacs,1,dpmcpre/1pre1mp1,0.09,ok
mc2022_track1_022.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf1.sh,0.052,ok
mc2022_track1_022.dimacs,1,Narsimha-track1v-51fd045537919d/track1_conf2.sh,0.049,ok
mc2022_track1_022.dimacs,1,TwG/1.sh,21.24,ok
mc2022_track1_022.dimacs,1,d4/default.sh,0.039,ok
mc2022_track1_022.dimacs,1,TwG/2.sh,86.548,ok
mc2022_track1_022.dimacs,1,ExactMC/ExactMC_BE.sh,0.251,ok
mc2022_track1_022.dimacs,1,c2d/default,0.049,ok
